143.110.222.166 - - [16/Feb/2024:01:28:21 +0000] "GET / HTTP/1.1" 403 118 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
45.79.163.53 - - [16/Feb/2024:01:28:51 +0000] "GET / HTTP/1.1" 403 118 "-" "Mozilla/5.0 zgrab/0.x"
192.155.88.231 - - [16/Feb/2024:01:31:58 +0000] "GET / HTTP/1.1" 400 248 "-" "Mozilla/5.0 zgrab/0.x"
167.94.138.33 - - [16/Feb/2024:01:50:20 +0000] "GET / HTTP/1.1" 403 146 "-" "-"
167.94.138.33 - - [16/Feb/2024:01:50:26 +0000] "GET / HTTP/1.1" 403 118 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.138.33 - - [16/Feb/2024:01:50:27 +0000] "PRI * HTTP/2.0" 400 150 "-" "-"
185.180.143.8 - - [16/Feb/2024:01:51:20 +0000] "GET / HTTP/1.1" 403 180 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
45.79.168.172 - - [16/Feb/2024:01:56:10 +0000] "GET / HTTP/1.1" 403 118 "-" "Mozilla/5.0 zgrab/0.x"
159.203.192.46 - - [16/Feb/2024:02:01:56 +0000] "GET /hudson HTTP/1.1" 404 118 "-" "Mozilla/5.0 zgrab/0.x"
83.147.55.55 - - [16/Feb/2024:02:13:43 +0000] "GET /.env HTTP/1.1" 404 181 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
83.147.55.55 - - [16/Feb/2024:02:13:43 +0000] "POST / HTTP/1.1" 403 180 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
192.241.219.50 - - [16/Feb/2024:02:21:44 +0000] "SSH-2.0-Go" 400 150 "-" "-"
143.110.222.166 - - [16/Feb/2024:02:26:15 +0000] "GET / HTTP/1.1" 403 118 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
172.105.128.13 - - [16/Feb/2024:02:32:28 +0000] "\x16\x03\x01\x00\x85\x01\x00\x00\x81\x03\x03\x17\xE7\x16\xEA\x99AN\x97\xAE\xAET\xE0\x8D}\xE9\xBC\xF6Z\x06*\xE4Z\xC4\x89\xC1\x1Di\xF6\xDFS\xF2X\x00\x00 \xC0/\xC00\xC0+\xC0,\xCC\xA8\xCC\xA9\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-"
185.224.128.55 - - [16/Feb/2024:02:37:31 +0000] "GET / HTTP/1.1" 403 180 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
45.95.169.184 - - [16/Feb/2024:02:44:53 +0000] "POST /FD873AC4-CF86-4FED-84EC-4BD59C6F17A7 HTTP/1.1" 404 207 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
83.97.73.245 - - [16/Feb/2024:02:56:30 +0000] "GET /actuator/gateway/routes HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.104.210.105 - - [16/Feb/2024:03:04:17 +0000] "GET / HTTP/1.1" 403 118 "-" "Mozilla/5.0 zgrab/0.x"
95.214.235.169 - - [16/Feb/2024:03:08:20 +0000] "GET /.env HTTP/1.1" 404 181 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
95.214.235.169 - - [16/Feb/2024:03:08:23 +0000] "POST / HTTP/1.1" 403 180 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
45.79.163.53 - - [16/Feb/2024:03:17:58 +0000] "GET / HTTP/1.1" 400 248 "-" "Mozilla/5.0 zgrab/0.x"
143.110.222.166 - - [16/Feb/2024:03:23:45 +0000] "GET / HTTP/1.1" 403 118 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X)
 AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
185.224.128.10 - - [16/Feb/2024:03:35:55 +0000] "GET / HTTP/1.1" 403 180 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
172.104.11.34 - - [16/Feb/2024:03:47:15 +0000] "\x16\x03\x01\x00\x85\x01\x00\x00\x81\x03\x03\xA8\x8B\xC7a\x06M\xF2lN" 400 150 "-" "-"
192.155.88.231 - - [16/Feb/2024:03:47:50 +0000] "GET / HTTP/1.1" 403 118 "-" "Mozilla/5.0 zgrab/0.x"
43.133.132.168 - - [16/Feb/2024:03:55:19 +0000] "GET / HTTP/1.1" 404 207 "-" "curl/7.64.1"
185.166.84.146 - - [16/Feb/2024:03:56:15 +0000] "GET / HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
185.141.119.49 - - [16/Feb/2024:03:56:16 +0000] "GET / HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
185.141.119.49 - - [16/Feb/2024:03:56:25 +0000] "GET / HTTP/1.1" 200 1116 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
185.141.119.49 - - [16/Feb/2024:03:56:26 +0000] "GET /favicon.ico HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
62.197.150.19 - - [16/Feb/2024:03:56:39 +0000] "GET / HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
34.68.34.79 - - [16/Feb/2024:04:04:27 +0000] "GET / HTTP/1.1" 403 548 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:27 +0000] "GET / HTTP/1.1" 403 548 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:27 +0000] "GET / HTTP/1.1" 403 548 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.79 - - [16/Feb/2024:04:04:28 +0000] "GET / HTTP/1.1" 403 180 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/111.0.5563.8 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:28 +0000] "GET / HTTP/1.1" 403 180 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:29 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.72 - - [16/Feb/2024:04:04:29 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:29 +0000] "GET /index.html HTTP/1.1" 404 181 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:29 +0000] "GET /favicon.ico HTTP/1.1" 404 181 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.80 - - [16/Feb/2024:04:04:29 +0000] "GET / HTTP/1.1" 403 548 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:30 +0000] "GET / HTTP/1.1" 200 2640 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.72 - - [16/Feb/2024:04:04:30 +0000] "GET / HTTP/1.1" 200 2640 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:30 +0000] "GET /doesntexist-123 HTTP/1.1" 404 181 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:30 +0000] "GET / HTTP/1.1" 403 548 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.80 - - [16/Feb/2024:04:04:30 +0000] "GET / HTTP/1.1" 403 548 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.72 - - [16/Feb/2024:04:04:30 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:31 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/111.0.5563.8 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:31 +0000] "GET / HTTP/1.1" 403 180 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/111.0.5563.8 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:31 +0000] "GET /admin HTTP/1.1" 401 574 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.72 - - [16/Feb/2024:04:04:31 +0000] "GET / HTTP/1.1" 200 2640 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:32 +0000] "GET / HTTP/1.1" 200 1116 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/111.0.5563.8 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:32 +0000] "GET /assets/favicon.png HTTP/1.1" 404 181 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:33 +0000] "GET /ui/favicon.ico HTTP/1.1" 404 181 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.72 - - [16/Feb/2024:04:04:33 +0000] "GET / HTTP/1.1" 404 207 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:34 +0000] "GET /static/images/favicon.ico HTTP/1.1" 404 181 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:34 +0000] "GET /install HTTP/1.1" 404 181 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:35 +0000] "GET /phpmyadmin/index.php HTTP/1.1" 401 574 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:35 +0000] "GET /error.json HTTP/1.1" 404 181 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.79 - - [16/Feb/2024:04:04:36 +0000] "GET / HTTP/1.1" 200 2640 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
34.68.34.66 - - [16/Feb/2024:04:04:36 +0000] "GET /admin HTTP/1.1" 401 574 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
34.68.34.79 - - [16/Feb/2024:04:04:36 +0000] "GET / HTTP/1.1" 200 2640 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
178.79.139.171 - - [16/Feb/2024:04:04:37 +0000] "GET / HTTP/1.0" 404 207 "-" "-"
34.68.34.79 - - [16/Feb/2024:04:04:37 +0000] "GET / HTTP/1.1" 200 2640 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "HEAD / HTTP/1.1" 403 0 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /.git/HEAD HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /nmaplowercheck1708056277 HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /server-status HTTP/1.1" 404 146 "-" "curl/7.54.0"
34.68.34.79 - - [16/Feb/2024:04:04:38 +0000] "GET / HTTP/1.1" 200 1116 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/111.0.5563.8 Safari/537.36"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "\x0E\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00bbbb0100000001" 400 150 "-" "-"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /nmaplowercheck1708056277 HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /.git/HEAD HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /Portal/Portal.mwsl HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "SSTP_DUPLEX_POST /sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/ HTTP/1.1" 400 150 "-" "-"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET / HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "HEAD / HTTP/1.1" 404 0 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /localstart.jsa HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /yz36 HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET / HTTP/1.0" 404 207 "-" "-"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET / HTTP/1.1" 403 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /HNAP1 HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /rest/applinks/1.0/manifest HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /JTvH HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /Portal0000.htm HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET / HTTP/1.1" 403 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "GET /CSS/Miniweb.css HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "POST /scripts/WPnBr.dll HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:38 +0000] "POST /scripts/WPnBr.dll HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET / HTTP/1.0" 403 146 "-" "-"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /Portal/Portal.mwsl HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /confluence/rest/applinks/1.0/manifest HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /__Additional HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /?=PHPE9568F36-D428-11d2-A769-00AA001ACF42 HTTP/1.1" 403 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET / HTTP/1.1" 403 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "POST /sdk HTTP/1.1" 404 146 "-" "curl/7.54.0"
34.68.34.72 - - [16/Feb/2024:04:04:39 +0000] "GET / HTTP/1.1" 404 207 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /pools/default/buckets HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /HNAP1 HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /docs/cplugError.html/ HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /indice.shtml HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /CSS/Miniweb.css HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET / HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /rest/applinks/1.0/manifest HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /docs/cplugError.html/ HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /?=PHPE9568F36-D428-11d2-A769-00AA001ACF42 HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /Portal0000.htm HTTP/1.1" 404 207 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /localstart.jsa HTTP/1.1" 404 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /?=PHPB8B5F2A0-3C92-11d3-A3A9-4C7B08C10000 HTTP/1.1" 403 146 "-" "curl/7.54.0"
178.79.139.171 - - [16/Feb/2024:04:04:39 +0000] "GET /favicon.ico HTTP/1.1" 404 146 "-" "curl/7.54.0"
